GEOID,NAME,B01002_001_estimate,population_estimate,total_race_estimate,white_estimate,med_inc_estimate,owners_estimate,renters_estimate,perc_poverty_estimate,B01002_001_moe,population_moe,total_race_moe,white_moe,med_inc_moe,owners_moe,renters_moe,perc_poverty_moe,LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
36047114400,Census Tract 1144; Kings County; New York,35.5,2841,2841,1785,77957,218,608,41.1,5.4,424,424,381,5594,173,87,11.5,NYC,384 LIBERTY CORP.,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"384 LIBERTY  AVENUE BROOKLYN, NY 11207 (40.674398858, -73.895953993)",40.674398858,-73.895953993,"384 LIBERTY  AVENUE BROOKLYN, NY 11207 ",360471144002002,36047114400
36047114600,Census Tract 1146; Kings County; New York,31.3,3000,3000,550,83476,287,539,15.3,6.5,797,797,259,28936,104,148,8.3,NYC,"ESSA, HAMOUD M.A.",BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2761 FULTON STREET BROOKLYN, NY 11207 (40.677979859, -73.892735342)",40.677979859,-73.892735342,"2761 FULTON STREET BROOKLYN, NY 11207 ",360471146002004,36047114600
36047114600,Census Tract 1146; Kings County; New York,31.3,3000,3000,550,83476,287,539,15.3,6.5,797,797,259,28936,104,148,8.3,NYC,A & E CONVENIENCE 1 CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"202 JAMAICA AVENUE BROOKLYN, NY 11207 (40.680324738, -73.892595532)",40.680324738,-73.892595532,"202 JAMAICA AVENUE BROOKLYN, NY 11207 ",360471146002000,36047114600
36047114600,Census Tract 1146; Kings County; New York,31.3,3000,3000,550,83476,287,539,15.3,6.5,797,797,259,28936,104,148,8.3,NYC,HIGHLAND PARK GROCERY CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"272 JAMAICA AVENUE BROOKLYN, NY 11207 (40.68103062, -73.891138087)",40.68103062,-73.891138087,"272 JAMAICA AVENUE BROOKLYN, NY 11207 ",360471146001001,36047114600
36047114600,Census Tract 1146; Kings County; New York,31.3,3000,3000,550,83476,287,539,15.3,6.5,797,797,259,28936,104,148,8.3,NYC,LA DURA MINI MARKET INC,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"66 HENDRIX STREET BROOKLYN, NY 11207 (40.68075012, -73.891553662)",40.68075012,-73.891553662,"66 HENDRIX STREET BROOKLYN, NY 11207 ",360471146001002,36047114600
36047114600,Census Tract 1146; Kings County; New York,31.3,3000,3000,550,83476,287,539,15.3,6.5,797,797,259,28936,104,148,8.3,NYC,POLLO LICEY FOOD MARKET CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"200     JAMAICA   AVENUE BROOKLYN, NY 11207 (40.680305502, -73.892655463)",40.680305502,-73.892655463,"200     JAMAICA   AVENUE BROOKLYN, NY 11207 ",360471146002000,36047114600
36047114600,Census Tract 1146; Kings County; New York,31.3,3000,3000,550,83476,287,539,15.3,6.5,797,797,259,28936,104,148,8.3,NYC,GOLDEN LION FOOD CORP,BROOKYN,NY,11237,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"13520 JAMAICA AVENUE BROOKYN, NY 11237 (40.680109686, -73.893273159)",40.680109686,-73.893273159,"13520 JAMAICA AVENUE BROOKYN, NY 11237 ",360471146002001,36047114600
36047114600,Census Tract 1146; Kings County; New York,31.3,3000,3000,550,83476,287,539,15.3,6.5,797,797,259,28936,104,148,8.3,NYC,DILONE MINI MARKET INC.,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2837 FULTON STREET BROOKLYN, NY 11207 (40.67842615300003, -73.88976303599998)",40.678426153,-73.889763036,"2837 FULTON STREET BROOKLYN, NY 11207 ",360471146001005,36047114600
36047115000,Census Tract 1150; Kings County; New York,32.5,2816,2816,1727,71429,382,510,13.6,7.2,862,862,447,11536,99,168,6.0,NYC,PITKIN CONVENIENCE INC.,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2365 PITKIN AVENUE BROOKLYN, NY 11207 (40.673610666, -73.885198503)",40.673610666,-73.885198503,"2365 PITKIN AVENUE BROOKLYN, NY 11207 ",360471150003002,36047115000
36047115000,Census Tract 1150; Kings County; New York,32.5,2816,2816,1727,71429,382,510,13.6,7.2,862,862,447,11536,99,168,6.0,NYC,"ROMAN, LEONARDO A",BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"630 LIBERTY AVENUE BROOKLYN, NY 11207 (40.675781663, -73.886590905)",40.675781663,-73.886590905,"630 LIBERTY AVENUE BROOKLYN, NY 11207 ",360471150001002,36047115000
36047115200,Census Tract 1152; Kings County; New York,34.3,3229,3229,1524,53135,243,848,14.2,10.6,693,693,481,6689,118,206,9.3,NYC,CHEESE CONVENIENCE CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2154 PITKIN AVENUE BROOKLYN, NY 11207 (40.672209547, -73.892869788)",40.672209547,-73.892869788,"2154 PITKIN AVENUE BROOKLYN, NY 11207 ",360471152003004,36047115200
36047115200,Census Tract 1152; Kings County; New York,34.3,3229,3229,1524,53135,243,848,14.2,10.6,693,693,481,6689,118,206,9.3,NYC,LA TOMA GROCERY CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,BAR/LOUNGE,07/10/2023,"536  LIBERTY  AVENUE BROOKLYN, NY 11207 (40.675304569, -73.88998151)",40.675304569,-73.88998151,"536  LIBERTY  AVENUE BROOKLYN, NY 11207 ",360471152001000,36047115200
36047115600,Census Tract 1156; Kings County; New York,32.9,4249,4249,3424,28585,207,1584,34.9,3.9,546,546,523,9313,118,197,13.5,NYC,SHISHA KING CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"656 SUTTER AVENUE BROOKLYN, NY 11207 (40.669383086, -73.894472157)",40.669383086,-73.894472157,"656 SUTTER AVENUE BROOKLYN, NY 11207 ",360471156001001,36047115600
36047115600,Census Tract 1156; Kings County; New York,32.9,4249,4249,3424,28585,207,1584,34.9,3.9,546,546,523,9313,118,197,13.5,NYC,EXOTICS GIFTSHOP BLAST INC,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"595 SUTTER AVENUE BROOKLYN, NY 11207 (40.669249897, -73.896852449)",40.669249897,-73.896852449,"595 SUTTER AVENUE BROOKLYN, NY 11207 ",360471156004001,36047115600
36047115600,Census Tract 1156; Kings County; New York,32.9,4249,4249,3424,28585,207,1584,34.9,3.9,546,546,523,9313,118,197,13.5,NYC,MR EAST DELI CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"637 SUTTER AVENUE BROOKLYN, NY 11207 (40.669454919, -73.895467591)",40.669454919,-73.895467591,"637 SUTTER AVENUE BROOKLYN, NY 11207 ",360471156004000,36047115600
36047115600,Census Tract 1156; Kings County; New York,32.9,4249,4249,3424,28585,207,1584,34.9,3.9,546,546,523,9313,118,197,13.5,NYC,BEST FOOD MINI MARKET 2 CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"640 BLAKE AVENUE BROOKLYN, NY 11207 (40.667676782, -73.895225019)",40.667676782,-73.895225019,"640 BLAKE AVENUE BROOKLYN, NY 11207 ",360471156002000,36047115600
36047115600,Census Tract 1156; Kings County; New York,32.9,4249,4249,3424,28585,207,1584,34.9,3.9,546,546,523,9313,118,197,13.5,NYC,GEORGIA DELI CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"591 SUTTER AVENUE BROOKLYN, NY 11207 (40.669230493, -73.89698765)",40.669230493,-73.89698765,"591 SUTTER AVENUE BROOKLYN, NY 11207 ",360471156004001,36047115600
36047115600,Census Tract 1156; Kings County; New York,32.9,4249,4249,3424,28585,207,1584,34.9,3.9,546,546,523,9313,118,197,13.5,NYC,KENAN EXPRESS DELI INC.,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"653 BLAKE AVENUE BROOKLYN, NY 11207 (40.668000197, -73.894523538)",40.668000197,-73.894523538,"653 BLAKE AVENUE BROOKLYN, NY 11207 ",360471156001001,36047115600
36047116200,Census Tract 1162; Kings County; New York,32.1,2635,2635,1936,59412,397,513,22.4,3.9,605,605,576,12500,122,106,10.4,NYC,MARIA MARKET & DELI INC,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"889 SUTTER AVENUE BROOKLYN, NY 11207 (40.670906455, -73.885702423)",40.670906455,-73.885702423,"889 SUTTER AVENUE BROOKLYN, NY 11207 ",360471162001003,36047116200
36047116400,Census Tract 1164; Kings County; New York,31.3,3685,3685,2411,66557,603,594,15.4,4.9,746,746,755,7666,252,133,9.4,NYC,"NOBERTO, SALCE",BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1032 SUTTER AVENUE BROOKLYN, NY 11208 (40.671400819, -73.880838572)",40.671400819,-73.880838572,"1032 SUTTER AVENUE BROOKLYN, NY 11208 ",360471164002001,36047116400
36047116400,Census Tract 1164; Kings County; New York,31.3,3685,3685,2411,66557,603,594,15.4,4.9,746,746,755,7666,252,133,9.4,NYC,DUMONT DELI & GROCERY INC.,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"690 LINWOOD STREET BROOKLYN, NY 11208 (40.668381909, -73.881293542)",40.668381909,-73.881293542,"690 LINWOOD STREET BROOKLYN, NY 11208 ",360471164003003,36047116400
36047116600,Census Tract 1166; Kings County; New York,37.8,3053,3053,1315,50625,290,809,17.4,4.0,744,744,366,32668,94,177,9.2,NYC,"RENTAS, FELICITA",BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2424 PITKIN AVENUE BROOKLYN, NY 11208 (40.673701275, -73.882887444)",40.673701275,-73.882887444,"2424 PITKIN AVENUE BROOKLYN, NY 11208 ",360471166003003,36047116600
36047116600,Census Tract 1166; Kings County; New York,37.8,3053,3053,1315,50625,290,809,17.4,4.0,744,744,366,32668,94,177,9.2,NYC,SEVEN STAR EXPRESS DELI INC.,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2481 PITKIN AVENUE BROOKLYN, NY 11208 (40.674388968, -73.880739246)",40.674388968,-73.880739246,"2481 PITKIN AVENUE BROOKLYN, NY 11208 ",360471166002000,36047116600
36047116600,Census Tract 1166; Kings County; New York,37.8,3053,3053,1315,50625,290,809,17.4,4.0,744,744,366,32668,94,177,9.2,NYC,SEVEN STAR EXPRESS DELI INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"2481 PITKIN AVENUE BROOKLYN, NY 11208 (40.674388968, -73.880739246)",40.674388968,-73.880739246,"2481 PITKIN AVENUE BROOKLYN, NY 11208 ",360471166002000,36047116600
36047116800,Census Tract 1168; Kings County; New York,30.6,2493,2493,485,65257,232,437,15.7,6.5,403,403,247,8652,62,113,13.3,NYC,BLUE DREAM SMOKE AND CONVENIENCE CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2993 FULTON STREET BROOKLYN, NY 11208 (40.680163973, -73.884297448)",40.680163973,-73.884297448,"2993 FULTON STREET BROOKLYN, NY 11208 ",360471168002001,36047116800
36047116800,Census Tract 1168; Kings County; New York,30.6,2493,2493,485,65257,232,437,15.7,6.5,403,403,247,8652,62,113,13.3,NYC,"COLLADO, JOSE DE JESUS",BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"743 LIBERTY AVENUE BROOKLYN, NY 11208 (40.676620272, -73.882244217)",40.676620272,-73.882244217,"743 LIBERTY AVENUE BROOKLYN, NY 11208 ",360471168001005,36047116800
36047117201,Census Tract 1172.01; Kings County; New York,37.2,2365,2365,672,62273,383,381,22.7,5.2,358,358,289,35730,110,67,11.0,NYC,OG SMOKE SHOP INC.,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"2945 FULTON STREET BROOKLYN, NY 11207 (40.679577492, -73.886123865)",40.679577492,-73.886123865,"2945 FULTON STREET BROOKLYN, NY 11207 ",360471172012001,36047117201
36047117201,Census Tract 1172.01; Kings County; New York,37.2,2365,2365,672,62273,383,381,22.7,5.2,358,358,289,35730,110,67,11.0,NYC,DOM GROCERY CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2911 FULTON STREET BROOKLYN, NY 11207 (40.679241587, -73.887190043)",40.679241587,-73.887190043,"2911 FULTON STREET BROOKLYN, NY 11207 ",360471172012002,36047117201
36047117202,Census Tract 1172.02; Kings County; New York,36.7,4784,4784,1502,64167,650,892,16.5,4.0,1145,1145,919,38168,317,233,8.4,NYC,BANANA SUPERMARKET INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"145 RIDGEWOOD AVENUE BROOKLYN, NY 11208 (40.683158576, -73.883308719)",40.683158576,-73.883308719,"145 RIDGEWOOD AVENUE BROOKLYN, NY 11208 ",360471172021001,36047117202
36047117601,Census Tract 1176.01; Kings County; New York,36.0,3334,3334,1178,73566,366,649,9.8,6.2,709,709,597,22828,147,128,5.8,NYC,FIRST CLASS SMOKE INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"688 JAMAICA AVENUE BROOKLYN, NY 11208 (40.686936803, -73.878740833)",40.686936803,-73.878740833,"688 JAMAICA AVENUE BROOKLYN, NY 11208 ",360471176011001,36047117601
36047117601,Census Tract 1176.01; Kings County; New York,36.0,3334,3334,1178,73566,366,649,9.8,6.2,709,709,597,22828,147,128,5.8,NYC,FIRST STOP GROCERY I INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3185 FULTON STREET BROOKLYN, NY 11208 (40.682295072, -73.877387072)",40.682295072,-73.877387072,"3185 FULTON STREET BROOKLYN, NY 11208 ",360471176012002,36047117601
36047117601,Census Tract 1176.01; Kings County; New York,36.0,3334,3334,1178,73566,366,649,9.8,6.2,709,709,597,22828,147,128,5.8,NYC,282 DELI & GROCERY CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"282 RIDGEWOOD AVENUE BROOKLYN, NY 11208 (40.683997437, -73.877972632)",40.683997437,-73.877972632,"282 RIDGEWOOD AVENUE BROOKLYN, NY 11208 ",360471176012002,36047117601
36047117601,Census Tract 1176.01; Kings County; New York,36.0,3334,3334,1178,73566,366,649,9.8,6.2,709,709,597,22828,147,128,5.8,NYC,XYZ 1 SMOKE SHOP CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"3225 FULTON STREET BROOKLYN, NY 11208 (40.682666474, -73.876062899)",40.682666474,-73.876062899,"3225 FULTON STREET BROOKLYN, NY 11208 ",360471176012001,36047117601
36047117602,Census Tract 1176.02; Kings County; New York,35.6,3043,3043,253,56970,338,659,18.0,4.2,479,479,140,8372,181,98,8.5,NYC,5 STARS DELI CONVENIENCE 1 CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3339 FULTON STREET BROOKLYN, NY 11208 (40.683714254, -73.87246438)",40.683714254,-73.87246438,"3339 FULTON STREET BROOKLYN, NY 11208 ",360471176022003,36047117602
36047117602,Census Tract 1176.02; Kings County; New York,35.6,3043,3043,253,56970,338,659,18.0,4.2,479,479,140,8372,181,98,8.5,NYC,RANA GAS CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"784 JAMAICA AVENUE BROOKLYN, NY 11208 (40.68816626, -73.875800294)",40.68816626,-73.875800294,"784 JAMAICA AVENUE BROOKLYN, NY 11208 ",360471176021001,36047117602
36047117602,Census Tract 1176.02; Kings County; New York,35.6,3043,3043,253,56970,338,659,18.0,4.2,479,479,140,8372,181,98,8.5,NYC,LUCY DELI GROCERY CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,DELICATESSEN,07/10/2023,"85 EUCLID AVENUE BROOKLYN, NY 11208 (40.686671096, -73.874857078)",40.686671096,-73.874857078,"85 EUCLID AVENUE BROOKLYN, NY 11208 ",360471176021000,36047117602
36047117602,Census Tract 1176.02; Kings County; New York,35.6,3043,3043,253,56970,338,659,18.0,4.2,479,479,140,8372,181,98,8.5,NYC,CLARY DELI GROCERY CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"85 EUCLID AVENUE BROOKLYN, NY 11208 (40.686671096, -73.874857078)",40.686671096,-73.874857078,"85 EUCLID AVENUE BROOKLYN, NY 11208 ",360471176021000,36047117602
36047117800,Census Tract 1178; Kings County; New York,35.6,1803,1803,227,55938,209,350,8.2,9.0,629,629,205,16224,86,155,4.7,NYC,HOUSE OF EXOTIC CONVENIENCE INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3375 ATLANTIC AVENUE BROOKLYN, NY 11208 (40.68175687, -73.872008908)",40.68175687,-73.872008908,"3375 ATLANTIC AVENUE BROOKLYN, NY 11208 ",360471178001000,36047117800
36047117800,Census Tract 1178; Kings County; New York,35.6,1803,1803,227,55938,209,350,8.2,9.0,629,629,205,16224,86,155,4.7,NYC,"FAMILY DOLLAR STORES OF NEW YORK, INC.",BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,DISCOUNT STORE,07/10/2023,"3382 ATLANTIC AVENUE BROOKLYN, NY 11208 (40.68144938, -73.871753595)",40.68144938,-73.871753595,"3382 ATLANTIC AVENUE BROOKLYN, NY 11208 ",360471178001007,36047117800
36047117800,Census Tract 1178; Kings County; New York,35.6,1803,1803,227,55938,209,350,8.2,9.0,629,629,205,16224,86,155,4.7,NYC,XYZ TRAP HOUSE CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3290 FULTON STREET BROOKLYN, NY 11208 (40.683090599, -73.873794756)",40.683090599,-73.873794756,"3290 FULTON STREET BROOKLYN, NY 11208 ",360471178001001,36047117800
36047117800,Census Tract 1178; Kings County; New York,35.6,1803,1803,227,55938,209,350,8.2,9.0,629,629,205,16224,86,155,4.7,NYC,PERALTA MINI MARKET CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3210 FULTON STREET BROOKLYN, NY 11208 (40.682335934, -73.876444946)",40.682335934,-73.876444946,"3210 FULTON STREET BROOKLYN, NY 11208 ",360471178001003,36047117800
36047118201,Census Tract 1182.01; Kings County; New York,32.4,3200,3200,782,87180,268,689,9.2,4.0,555,555,308,15120,86,173,6.3,NYC,FAMILY DOLLAR STORES OF NEW YORK INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"888 JAMAICA AVENUE BROOKLYN, NY 11208 (40.690002903, -73.871963645)",40.690002903,-73.871963645,"888 JAMAICA AVENUE BROOKLYN, NY 11208 ",360471182011001,36047118201
36047118202,Census Tract 1182.02; Kings County; New York,32.3,3022,3022,354,62237,265,683,19.1,3.8,653,653,301,49672,107,158,12.6,NYC,HERMANOS BARRIENTOS MINI MARKET CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"394 ETNA STREET BROOKLYN, NY 11208 (40.687823524, -73.869269702)",40.687823524,-73.869269702,"394 ETNA STREET BROOKLYN, NY 11208 ",360471182022002,36047118202
36047118202,Census Tract 1182.02; Kings County; New York,32.3,3022,3022,354,62237,265,683,19.1,3.8,653,653,301,49672,107,158,12.6,NYC,FAACTURA MEAT MARKET CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"380 ETNA STREET BROOKLYN, NY 11208 (40.687702825, -73.869724923)",40.687702825,-73.869724923,"380 ETNA STREET BROOKLYN, NY 11208 ",360471182022001,36047118202
36047118202,Census Tract 1182.02; Kings County; New York,32.3,3022,3022,354,62237,265,683,19.1,3.8,653,653,301,49672,107,158,12.6,NYC,THE HIGH SUPPLY NYC INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"970 JAMAICA AVENUE BROOKLYN, NY 11208 (40.690854462, -73.869147242)",40.690854462,-73.869147242,"970 JAMAICA AVENUE BROOKLYN, NY 11208 ",360471182021002,36047118202
36047118202,Census Tract 1182.02; Kings County; New York,32.3,3022,3022,354,62237,265,683,19.1,3.8,653,653,301,49672,107,158,12.6,NYC,THE HIGH SUPPLY,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"970 JAMAICA AVENUE BROOKLYN, NY 11208 (40.690854462, -73.869147242)",40.690854462,-73.869147242,"970 JAMAICA AVENUE BROOKLYN, NY 11208 ",360471182021002,36047118202
36047118202,Census Tract 1182.02; Kings County; New York,32.3,3022,3022,354,62237,265,683,19.1,3.8,653,653,301,49672,107,158,12.6,NYC,ARAFAT DELI GROCERY CORP.,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1004 JAMAICA AVENUE BROOKLYN, NY 11208 (40.690937694, -73.868323804)",40.690937694,-73.868323804,"1004 JAMAICA AVENUE BROOKLYN, NY 11208 ",360471182021000,36047118202
36047118400,Census Tract 1184; Kings County; New York,36.7,4812,4812,631,63454,461,1172,15.2,2.6,918,918,339,11558,162,234,6.8,NYC,FULTON SMOKE AND CONVENIENCE CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"3346 FULTON STREET BROOKLYN, NY 11208 (40.683597033, -73.872012009)",40.683597033,-73.872012009,"3346 FULTON STREET BROOKLYN, NY 11208 ",360471184003004,36047118400
36047118400,Census Tract 1184; Kings County; New York,36.7,4812,4812,631,63454,461,1172,15.2,2.6,918,918,339,11558,162,234,6.8,NYC,SAMZ GOURMET DELI I CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"472  RIDGEWOOD  AVENUE BROOKLYN, NY 11208 (40.685658856, -73.8713345)",40.685658856,-73.8713345,"472  RIDGEWOOD  AVENUE BROOKLYN, NY 11208 ",360471184003000,36047118400
36047118400,Census Tract 1184; Kings County; New York,36.7,4812,4812,631,63454,461,1172,15.2,2.6,918,918,339,11558,162,234,6.8,NYC,"NUNEZ, MARIA",BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"224 LINCOLN AVENUE BROOKLYN, NY 11208 (40.68463861, -73.869664992)",40.68463861,-73.869664992,"224 LINCOLN AVENUE BROOKLYN, NY 11208 ",360471184002001,36047118400
36047118400,Census Tract 1184; Kings County; New York,36.7,4812,4812,631,63454,461,1172,15.2,2.6,918,918,339,11558,162,234,6.8,NYC,FULTON CORNER STORE CORP.,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3441 FULTON STREET BROOKLYN, NY 11208 (40.684804195, -73.868556234)",40.684804195,-73.868556234,"3441 FULTON STREET BROOKLYN, NY 11208 ",360471184001001,36047118400
36047118400,Census Tract 1184; Kings County; New York,36.7,4812,4812,631,63454,461,1172,15.2,2.6,918,918,339,11558,162,234,6.8,NYC,J & J SMOKE SHOP CORP.,BROOKLYN,NY,1120,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"3373 FULTON STREET BROOKLYN, NY 1120 (40.684083603, -73.871101567)",40.684083603,-73.871101567,"3373 FULTON STREET BROOKLYN, NY 1120 ",360471184003000,36047118400
36047118800,Census Tract 1188; Kings County; New York,26.9,5217,5217,1879,56599,269,984,25.4,7.1,1168,1168,835,16576,152,175,11.6,NYC,GLENMORE DELI GROCERY CORP.,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1145 GLENMORE AVENUE BROOKLYN, NY 11208 (40.677592866, -73.866587325)",40.677592866,-73.866587325,"1145 GLENMORE AVENUE BROOKLYN, NY 11208 ",360471188002002,36047118800
36047118800,Census Tract 1188; Kings County; New York,26.9,5217,5217,1879,56599,269,984,25.4,7.1,1168,1168,835,16576,152,175,11.6,NYC,534 GRANT GROCERY INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"534 GRANT AVENUE BROOKLYN, NY 11208 (40.67769412, -73.86591979)",40.67769412,-73.86591979,"534 GRANT AVENUE BROOKLYN, NY 11208 ",360471188002002,36047118800
36047118800,Census Tract 1188; Kings County; New York,26.9,5217,5217,1879,56599,269,984,25.4,7.1,1168,1168,835,16576,152,175,11.6,NYC,GREEN SMOKE SHOP INC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"1098 LIBERTY AVENUE BROOKLYN, NY 11208 (40.67838152, -73.868683974)",40.67838152,-73.868683974,"1098 LIBERTY AVENUE BROOKLYN, NY 11208 ",360471188003002,36047118800
36047118800,Census Tract 1188; Kings County; New York,26.9,5217,5217,1879,56599,269,984,25.4,7.1,1168,1168,835,16576,152,175,11.6,NYC,LIBERTY SMOKE SHOP & MORE CORPORATION,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"1150 LIBERTY AVENUE BROOKLYN, NY 11208 (40.678670653, -73.866756723)",40.678670653,-73.866756723,"1150 LIBERTY AVENUE BROOKLYN, NY 11208 ",360471188002002,36047118800
36047119000,Census Tract 1190; Kings County; New York,38.2,1866,1866,640,39021,200,555,37.9,10.7,510,510,257,23154,78,180,17.9,NYC,"LUNA NUNEZ, JOSE",BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"390 CRESCENT STREET BROOKLYN, NY 11208 (40.679455828, -73.871131741)",40.679455828,-73.871131741,"390 CRESCENT STREET BROOKLYN, NY 11208 ",360471190001005,36047119000
36047119000,Census Tract 1190; Kings County; New York,38.2,1866,1866,640,39021,200,555,37.9,10.7,510,510,257,23154,78,180,17.9,NYC,BOLLA OPERATING CORP,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"463 CONDUIT BOULEVARD BROOKLYN, NY 11208 (40.677999305, -73.870896294)",40.677999305,-73.870896294,"463 CONDUIT BOULEVARD BROOKLYN, NY 11208 ",360471190001007,36047119000
