LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
NYC,DEE CONVENIENCE STORE INC,STATEN ISLAND,NY,10312,STATEN ISLAND,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1281 ARTHUR KILL ROAD STATEN ISLAND, NY 10312 (40.566241336000076, -74.18301305499995)",40.5662413360001,-74.183013055,"1281 ARTHUR KILL ROAD STATEN ISLAND, NY 10312 ",360850228011005,360850228011
NYC,MO DISCOUNT CORP,BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"548 SOUTHERN BOULEVARD BRONX, NY 10455 (40.812194748, -73.903388909)",40.812194748,-73.903388909,"548 SOUTHERN BOULEVARD BRONX, NY 10455 ",360050083005000,360050083005
NYC,PENN KING CONVENIENCE INC,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"538 HEGEMAN AVENUE BROOKLYN, NY 11207 (40.659772773, -73.891742171)",40.659772773,-73.891742171,"538 HEGEMAN AVENUE BROOKLYN, NY 11207 ",360471104002002,360471104002
NYC,LAFAYETTE CONVENIENCE STORE INC,MANHATTAN,NY,10013,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"107 LAFAYETTE STREET MANHATTAN, NY 10013 (40.717949132, -74.000777488)",40.717949132,-74.000777488,"107 LAFAYETTE STREET MANHATTAN, NY 10013 ",360610031001002,360610031001
NYC,STAY FRESH DELI & GRILL CORP.,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1695A BROADWAY BROOKLYN, NY 11207 (40.68391587600007, -73.91214492999995)",40.6839158760001,-73.91214493,"1695A BROADWAY BROOKLYN, NY 11207 ",360470403002000,360470403002
NYC,FAMILY DOLLAR STORES OF NEW YORK INC,BROOKLYN,NY,11233,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"294 MACDOUGAL STREET BROOKLYN, NY 11233 (40.680473014, -73.908373962)",40.680473014,-73.908373962,"294 MACDOUGAL STREET BROOKLYN, NY 11233 ",360470369001001,360470369001
NYC,TEES & TANK CORP,BROOKLYN,NY,11217,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"196 HOYT STREET BROOKLYN, NY 11217 (40.684366463, -73.989362243)",40.684366463,-73.989362243,"196 HOYT STREET BROOKLYN, NY 11217 ",360470069021000,360470069021
NYC,LA GRAN FAMOSA FOOD MARKET CORP,BRONX,NY,10453,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1704 GRAND AVENUE BRONX, NY 10453 (40.848486, -73.913875508)",40.848486,-73.913875508,"1704 GRAND AVENUE BRONX, NY 10453 ",360050217004000,360050217004
NYC,GIANI FOODMART INC.,STATEN ISLAND,NY,10304,STATEN ISLAND,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"1244 RICHMOND ROAD STATEN ISLAND, NY 10304 (40.59676127100005, -74.09347630799994)",40.596761271,-74.0934763079999,"1244 RICHMOND ROAD STATEN ISLAND, NY 10304 ",360850096012005,360850096012
GLENS FALLS DO,GLENS FALLS COUNTRY CLUB,QUEENSBURY,NY,12804,QUEENSBURY,WARREN,BAR/LOUNGE,07/10/2023,"211 ROUND POND ROAD QUEENSBURY, NY 12804 (43.352901146, -73.672556241)",43.352901146,-73.672556241,"211 ROUND POND ROAD QUEENSBURY, NY 12804 ",361130706043035,361130706043
NYC,87TH STREET ORGANIC INC,BROOKLYN,NY,11209,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"8623 3RD AVENUE BROOKLYN, NY 11209 (40.622812645, -74.031159875)",40.622812645,-74.031159875,"8623 3RD AVENUE BROOKLYN, NY 11209 ",360470060001000,360470060001
NYC,MI PAIS FOOD MARKET LLC,BRONX,NY,10459,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"821 JENNING STREET BRONX, NY 10459 (40.832254612, -73.894813971)",40.832254612,-73.894813971,"821 JENNING STREET BRONX, NY 10459 ",360050153002000,360050153002
NYC,OUTFLATION DISCOUNT CORP.,BROOKLYN,NY,11228,BROOKLYN,NEW YORK CITY,DISCOUNT STORE,07/10/2023,"7315 15TH AVENUE BROOKLYN, NY 11228 (40.618436537, -74.00200376)",40.618436537,-74.00200376,"7315 15TH AVENUE BROOKLYN, NY 11228 ",360470188001003,360470188001
NYC,BRIGHTON DELI & JUICE BAR INC,BROOKLYN,NY,11235,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"624 BRIGHTON BEACH AVENUE BROOKLYN, NY 11235 (40.577614908, -73.960645019)",40.577614908,-73.960645019,"624 BRIGHTON BEACH AVENUE BROOKLYN, NY 11235 ",360470360021001,360470360021
NYC,COFFEE HOSUE & DELI CORP,BROOKLYN,NY,11226,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1133 FLATBUSH AVENUE BROOKLYN, NY 11226 (40.642864253, -73.957508427)",40.642864253,-73.957508427,"1133 FLATBUSH AVENUE BROOKLYN, NY 11226 ",360470792011007,360470792011
NYC,NEW YORK DELI & GROCERY INC.,JACKSON HEIGHTS,NY,11372,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"76-01 ROOSEVELT AVENUE JACKSON HEIGHTS, NY 11372 (40.747186174, -73.889454833)",40.747186174,-73.889454833,"76-01 ROOSEVELT AVENUE JACKSON HEIGHTS, NY 11372 ",360810287003005,360810287003
NYC,MO & HAMZA DELI CORP,BRONX,NY,10459,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"976 LONGWOOD AVENUE BRONX, NY 10459 (40.817234054, -73.897896746)",40.817234054,-73.897896746,"976 LONGWOOD AVENUE BRONX, NY 10459 ",360050085002002,360050085002
NYC,OASIS DELI INC.,BROOKLYN,NY,11221,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"338 WILSON AVENUE BROOKLYN, NY 11221 (40.695627663, -73.917029115)",40.695627663,-73.917029115,"338 WILSON AVENUE BROOKLYN, NY 11221 ",360470417003000,360470417003
NYC,RED STAR OG LLC,BRONX,NY,10455,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2810B 3RD AVENUE BRONX, NY 10455 (40.815207174, -73.919104249)",40.815207174,-73.919104249,"2810B 3RD AVENUE BRONX, NY 10455 ",360050043002002,360050043002
NYC,D. G. GROCERY CORP.,BRONX,NY,10451,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"528 MORRIS AVENUE BRONX, NY 10451 (40.816994184, -73.922774826)",40.816994184,-73.922774826,"528 MORRIS AVENUE BRONX, NY 10451 ",360050065001001,360050065001
NYC,CORNER 4295 INC,FLUSHING,NY,11355,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4295 MAIN STREET FLUSHING, NY 11355 (40.752741406, -73.826824414)",40.752741406,-73.826824414,"4295 MAIN STREET FLUSHING, NY 11355 ",360810797022000,360810797022
NYC,JULIAN GROCERY CORP,BRONX,NY,10453,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"143 WEST BURNSIDE AVENUE BRONX, NY 10453 (40.854032766, -73.91444816)",40.854032766,-73.91444816,"143 WEST BURNSIDE AVENUE BRONX, NY 10453 ",360050245023000,360050245023
NYC,KISSENA PARK DELI & GRILL INC,FLUSHING,NY,11358,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"163-10 PIDGEON MEADOW ROAD FLUSHING, NY 11358 (40.750434581, -73.803288366)",40.750434581,-73.803288366,"163-10 PIDGEON MEADOW ROAD FLUSHING, NY 11358 ",360811207011010,360811207011
NYC,"DIPARUN CARDS,INC.",BROOKLYN,NY,11236,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2086 ROCKAWAY PARKWAY BROOKLYN, NY 11236 (40.631849845, -73.888290419)",40.631849845,-73.888290419,"2086 ROCKAWAY PARKWAY BROOKLYN, NY 11236 ",360471028011006,360471028011
NYC,ATHENIAN ROYALTY GROUP LLC,QUEENS,NY,11426,QUEENS,NEW YORK CITY,GAS STATION,07/10/2023,"24809 JERICHO TURNPIKE QUEENS, NY 11426 (40.72631117, -73.717908875)",40.72631117,-73.717908875,"24809 JERICHO TURNPIKE QUEENS, NY 11426 ",360811617004010,360811617004
GLENS FALLS DO,STAR FUEL,QUEENSBURY,NY,12804,QUEENSBURY,WARREN,CONVENIENCE/GAS,07/10/2023,"658 UPPER GLEN STREET QUEENSBURY, NY 12804 (43.325790299, -73.663401275)",43.325790299,-73.663401275,"658 UPPER GLEN STREET QUEENSBURY, NY 12804 ",361130707014017,361130707014
NYC,HOOKAH ZONE 22 INC,BRONX,NY,10460,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1125 EAST TREMONT  AVENUE BRONX, NY 10460 (40.840095296, -73.876180162)",40.840095296,-73.876180162,"1125 EAST TREMONT  AVENUE BRONX, NY 10460 ",360050220001012,360050220001
NYC,NELSON D CASTILLO PERALTA,ARVERNE,NY,11692,QUEENS,NEW YORK CITY,DELICATESSEN,07/10/2023,"518 BEACH 72ND STREET ARVERNE, NY 11692 (40.595284798, -73.800803215)",40.595284798,-73.800803215,"518 BEACH 72ND STREET ARVERNE, NY 11692 ",360810954001009,360810954001
NYC,15 ISLAND DELI GROCERY INC,STATEN ISLAND,NY,10301,STATEN ISLAND,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"15 CORSON AVENUE STATEN ISLAND, NY 10301 (40.63828765, -74.07944014)",40.63828765,-74.07944014,"15 CORSON AVENUE STATEN ISLAND, NY 10301 ",360850011001004,360850011001
NYC,KING MCDONALD & GROCERY CORP.,BROOKLYN,NY,11230,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"958 MCDONALD AVENUE BROOKLYN, NY 11230 (40.630370314, -73.977285109)",40.630370314,-73.977285109,"958 MCDONALD AVENUE BROOKLYN, NY 11230 ",360470476001000,360470476001
NYC,"LAHORE SERVICE STATION, INC.",BROOKLYN,NY,11203,BROOKLYN,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"3602 SNYDER AVENUE BROOKLYN, NY 11203 (40.64885635, -73.943129775)",40.64885635,-73.943129775,"3602 SNYDER AVENUE BROOKLYN, NY 11203 ",360470856002000,360470856002
NYC,LATIN GROCERY L.L.C.,BRONX,NY,10459,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"961 EAST 165TH STREET BRONX, NY 10459 (40.824052082, -73.894681285)",40.824052082,-73.894681285,"961 EAST 165TH STREET BRONX, NY 10459 ",360050127012002,360050127012
NYC,ITS OVER DELI & GROCERY CORPORATION,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"255 EAST TREMONT AVENUE BRONX, NY 10457 (40.84896666, -73.903793503)",40.84896666,-73.903793503,"255 EAST TREMONT AVENUE BRONX, NY 10457 ",360050235021002,360050235021
NYC,FUMO GIFTS CORP I,STATEN ISLAND,NY,10309,STATEN ISLAND,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"2955 VETERANS RD WEST STATEN ISLAND, NY 10309 (40.527442764, -74.232574075)",40.527442764,-74.232574075,"2955 VETERANS RD WEST STATEN ISLAND, NY 10309 ",360850226022016,360850226022
NYC,ALI SUPERMARKET INC,BRONX,NY,10472,BRONX,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"1860 WESTCHESTER AVENUE BRONX, NY 10472 (40.83255284, -73.863476214)",40.83255284,-73.863476214,"1860 WESTCHESTER AVENUE BRONX, NY 10472 ",360050072002000,360050072002
NYC,JUNIOR'S SUPER MART CORP,BRONX,NY,10460,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"940 EAST 174TH STREET BRONX, NY 10460 (40.83692018900007, -73.88676759499998)",40.8369201890001,-73.886767595,"940 EAST 174TH STREET BRONX, NY 10460 ",360050161004000,360050161004
NYC,VALENTINA GROCERY CORP,BROOKLYN,NY,11232,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3910 6TH AVENUE BROOKLYN, NY 11232 (40.649542534, -74.002315651)",40.649542534,-74.002315651,"3910 6TH AVENUE BROOKLYN, NY 11232 ",360470088001001,360470088001
NYC,RANALDI'S OF DA BRONX LTD.,BRONX,NY,10461,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3191 EAST TREMONT AVENUE BRONX, NY 10461 (40.83683461, -73.833710902)",40.83683461,-73.833710902,"3191 EAST TREMONT AVENUE BRONX, NY 10461 ",360050184004004,360050184004
NYC,EXPRESS DELI CORP,BROOKLYN,NY,11233,BROOKLYN,NEW YORK CITY,DELICATESSEN,07/10/2023,"283 RALPH AVENUE BROOKLYN, NY 11233 (40.679666004, -73.921925991)",40.679666004,-73.921925991,"283 RALPH AVENUE BROOKLYN, NY 11233 ",360470379003001,360470379003
NYC,DANY DELIS INC,BROOKLYN,NY,11229,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2815 AVENUE U BROOKLYN, NY 11229 (40.600403794000044, -73.94333932299998)",40.600403794,-73.943339323,"2815 AVENUE U BROOKLYN, NY 11229 ",360470574001003,360470574001
NYC,LA CUEVA,STATEN ISLAND,NY,10304,STATEN ISLAND,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"691 BAY STREET STATEN ISLAND, NY 10304 (40.625199769, -74.074696737)",40.625199769,-74.074696737,"691 BAY STREET STATEN ISLAND, NY 10304 ",360850006001005,360850006001
NYC,MUKTI 321 PETROLEUM INC.,BELLEROSE,NY,11426,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"25202 UNION TURNPIKE BELLEROSE, NY 11426 (40.743582626, -73.717972242)",40.743582626,-73.717972242,"25202 UNION TURNPIKE BELLEROSE, NY 11426 ",360811571012006,360811571012
NYC,NY CONVENIENCE AND GIFT CORP,MANHATTAN,NY,10018,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1384 BROADWAY MANHATTAN, NY 10018 (40.752621671, -73.987175754)",40.752621671,-73.987175754,"1384 BROADWAY MANHATTAN, NY 10018 ",360610109001000,360610109001
NYC,EXOTIC SMOKE SHOP CORP,QUEENS VILLAGE,NY,1142,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"21791 HEMPSTEA D AVENUE QUEENS VILLAGE, NY 1142 (40.714206612, -73.738298357)",40.714206612,-73.738298357,"21791 HEMPSTEA D AVENUE QUEENS VILLAGE, NY 1142 ",360810568004008,360810568004
NYC,SPRINGFIELD CORNER STORE AND SHOP-IN,SPRINGFIELD GARDENS,NY,11413,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"14345 SPRINGFIELD BOULEVARD SPRINGFIELD GARDENS, NY 11413 (40.667119385, -73.757073066)",40.667119385,-73.757073066,"14345 SPRINGFIELD BOULEVARD SPRINGFIELD GARDENS, NY 11413 ",360810328001007,360810328001
NYC,MERINDA'S DELI & GRILL CORP.,BROOKLYN,NY,11237,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1543 MYRTLE AVENUE BROOKLYN, NY 11237 (40.699574617, -73.913631679)",40.699574617,-73.913631679,"1543 MYRTLE AVENUE BROOKLYN, NY 11237 ",360470441001002,360470441001
NYC,NIDA'S GROCERY STORE INC.,BROOKLYN,NY,11215,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1501 8TH AVENUE BROOKLYN, NY 11215 (40.662006424, -73.982148037)",40.662006424,-73.982148037,"1501 8TH AVENUE BROOKLYN, NY 11215 ",360470169002000,360470169002
NYC,CONEY DELI & GRILL CORP.,BROOKLYN,NY,11230,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1638 CONEY ISLAND AVENUE BROOKLYN, NY 11230 (40.617391691, -73.963983699)",40.617391691,-73.963983699,"1638 CONEY ISLAND AVENUE BROOKLYN, NY 11230 ",360470454001002,360470454001
NYC,OMAR S ALJALAL,BROOKLYN,NY,11222,BROOKLYN,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"227A NASSAU AVENUE BROOKLYN, NY 11222 (40.725785656, -73.94328172)",40.725785656,-73.94328172,"227A NASSAU AVENUE BROOKLYN, NY 11222 ",360470589012002,360470589012
NYC,1079 GOURMET DELI CORP,BROOKLYN,NY,11225,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1079 NOSTRAND AVENUE BROOKLYN, NY 11225 (40.661705095, -73.950580868)",40.661705095,-73.950580868,"1079 NOSTRAND AVENUE BROOKLYN, NY 11225 ",360470804001000,360470804001
NYC,VILLAGE CONVENIENCE INC,NEW YORK,NY,10003,BRONX,NEW YORK CITY,RESTAURANT/ATUPA,07/10/2023,"111 1ST AVENUE NEW YORK, NY 10003 (40.72693009, -73.986052495)",40.72693009,-73.986052495,"111 1ST AVENUE NEW YORK, NY 10003 ",360610038006000,360610038006
NYC,8635 BROADWAY CONVENIENCE CORPORATION,ELMHURST,NY,11373,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"86-35 BROADWAY ELMHURST, NY 11373 (40.737553062, -73.877092699)",40.737553062,-73.877092699,"86-35 BROADWAY ELMHURST, NY 11373 ",360810473002006,360810473002
NYC,ISHA CARD SHOP LLC,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,STATIONERY STORE,07/10/2023,"111-20 FLATLANDS  AVENUE BROOKLYN, NY 11207 (40.617710393, -73.941223246)",40.617710393,-73.941223246,"111-20 FLATLANDS  AVENUE BROOKLYN, NY 11207 ",360470746001004,360470746001
NYC,PEACE AND LOVE DELI MARKET CORP,BRONX,NY,10459,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"950  LONGWOOD AVENUE BRONX, NY 10459 (40.817649178, -73.898532143)",40.817649178,-73.898532143,"950  LONGWOOD AVENUE BRONX, NY 10459 ",360050085002002,360050085002
NYC,U&K GROCERY & CANDY CORP.,BRONX,NY,10468,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2690A UNIVERSITY AVENUE BRONX, NY 10468 (40.868294752, -73.900954641)",40.868294752,-73.900954641,"2690A UNIVERSITY AVENUE BRONX, NY 10468 ",360050267013000,360050267013
NYC,MURPHY'S CARD & CANDY CORP,QUEENS,NY,11103,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4511 28TH AVENUE QUEENS, NY 11103 (40.763514457, -73.909195053)",40.763514457,-73.909195053,"4511 28TH AVENUE QUEENS, NY 11103 ",360810145002001,360810145002
NYC,BRIDGE FOOD MART CORP.,BROOKLYN,NY,11249,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"427 WYTHE AVENUE BROOKLYN, NY 11249 (40.709955688, -73.966813848)",40.709955688,-73.966813848,"427 WYTHE AVENUE BROOKLYN, NY 11249 ",360470549001002,360470549001
NYC,COVERT FOOD CORP,BROOKLYN,NY,11207,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"830 KINICKERBOCKER AVENUE BROOKLYN, NY 11207 (40.691966783, -73.906573529)",40.691966783,-73.906573529,"830 KINICKERBOCKER AVENUE BROOKLYN, NY 11207 ",360470409003001,360470409003
NYC,EDENWALD MARKET AND GRILL CORP,BRONX,NY,10466,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4043 LACONIA AVENUE BRONX, NY 10466 (40.886194045, -73.848199692)",40.886194045,-73.848199692,"4043 LACONIA AVENUE BRONX, NY 10466 ",360050404001001,360050404001
NYC,YAMIN FOOD MART INC,ELMHURST,NY,11373,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"76-15 WOODSIDE AVENUE ELMHURST, NY 11373 (40.743634007, -73.888275583)",40.743634007,-73.888275583,"76-15 WOODSIDE AVENUE ELMHURST, NY 11373 ",360810267002003,360810267002
NYC,SPEEDWAY L.L.C.,BROOKLYN,NY,11211,BROOKLYN,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"810 METROPOLITAN AVENUE BROOKLYN, NY 11211 (40.714545115, -73.941672749)",40.714545115,-73.941672749,"810 METROPOLITAN AVENUE BROOKLYN, NY 11211 ",360470481003001,360470481003
NYC,EDIBLES N ALL SMOKE SHOP,BROOKLYN,NY,11221,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1255 MYRTLE AVENUE BROOKLYN, NY 11221 (40.697770123, -73.928722448)",40.697770123,-73.928722448,"1255 MYRTLE AVENUE BROOKLYN, NY 11221 ",360470423001001,360470423001
NYC,B & E FAMILY DISCOUNT INC.,BRONX,NY,10454,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"230 BROOK AVENUE BRONX, NY 10454 (40.807298124, -73.919232131)",40.807298124,-73.919232131,"230 BROOK AVENUE BRONX, NY 10454 ",360050025001000,360050025001
NYC,GREEN OLIVES GRILL INC,BROOKLYN,NY,11215,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"309 7TH AVENUE BROOKLYN, NY 11215 (40.667411121, -73.981055523)",40.667411121,-73.981055523,"309 7TH AVENUE BROOKLYN, NY 11215 ",360470153002001,360470153002
NYC,INDULGE GRILL GOURMET INC,BROOKLYN,NY,11220,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"5304 4TH AVENUE BROOKLYN, NY 11220 (40.64478748, -74.014634785)",40.64478748,-74.014634785,"5304 4TH AVENUE BROOKLYN, NY 11220 ",360470076003000,360470076003
NYC,FOGGY VIBES CONVENIENCE CORP,BROOKLYN,NY,11238,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1001 FULTON STREET BROOKLYN, NY 11238 (40.68277481, -73.962871839)",40.68277481,-73.962871839,"1001 FULTON STREET BROOKLYN, NY 11238 ",360470201003000,360470201003
NYC,SAL'S GOURMET MARKET INC,BROOKLYN,NY,11233,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1741 FULTON  STREET BROOKLYN, NY 11233 (40.679613534, -73.929341963)",40.679613534,-73.929341963,"1741 FULTON  STREET BROOKLYN, NY 11233 ",360470297002003,360470297002
NYC,"10325 STOP 1 DELI, CORP.",OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"103-25 ROCKAWAY BOULEVARD OZONE PARK, NY 11417 (40.679505784, -73.835910481)",40.679505784,-73.835910481,"103-25 ROCKAWAY BOULEVARD OZONE PARK, NY 11417 ",360810094001002,360810094001
NYC,SHREEJI NEWS & GROCERY INC.,BROOKLYN,NY,11231,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"406 COURT STREET BROOKLYN, NY 11231 (40.680541494, -73.996942599)",40.680541494,-73.996942599,"406 COURT STREET BROOKLYN, NY 11231 ",360470065002000,360470065002
NYC,MR. GRILL DELI GROCERY CORP,BRONX,NY,10456,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1431 PROSPECT AVENUE BRONX, NY 10456 (40.833694078, -73.896656145)",40.833694078,-73.896656145,"1431 PROSPECT AVENUE BRONX, NY 10456 ",360050151001000,360050151001
NYC,LA MONTRA DELI GROCERY CORP,BRONX,NY,10452,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1575 WALTON AVENUE BRONX, NY 10452 (40.843451326, -73.91333739)",40.843451326,-73.91333739,"1575 WALTON AVENUE BRONX, NY 10452 ",360050209003000,360050209003
NYC,UNITED GOURMET DELI CORP,BRONX,NY,10469,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1304 EAST GUN HILL ROAD BRONX, NY 10469 (40.871499018, -73.848553325)",40.871499018,-73.848553325,"1304 EAST GUN HILL ROAD BRONX, NY 10469 ",360050350001000,360050350001
NYC,"PRAMUKH 106, INC",FOREST HILLS,NY,11375,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"10616 71ST AVENUE FOREST HILLS, NY 11375 (40.719788121, -73.844867551)",40.719788121,-73.844867551,"10616 71ST AVENUE FOREST HILLS, NY 11375 ",360810737002000,360810737002
NYC,71 DELI & GRILL INC,BROOKLYN,NY,1122,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"7102 NEW UTRECHT AVENUE BROOKLYN, NY 1122 (40.618892974, -73.99923505)",40.618892974,-73.99923505,"7102 NEW UTRECHT AVENUE BROOKLYN, NY 1122 ",360470190003004,360470190003
NYC,YOUSEF DELI AND GROCERY LLC,BROOKLYN,NY,11208,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"227 HALE AVENUE BROOKLYN, NY 11208 (40.679614875, -73.879656137)",40.679614875,-73.879656137,"227 HALE AVENUE BROOKLYN, NY 11208 ",360471174002004,360471174002
NYC,BAGELS BREAD & BUTTER INC,STATEN ISLAND,NY,10310,STATEN ISLAND,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"732 FOREST AVENUE STATEN ISLAND, NY 10310 (40.629016343, -74.113737463)",40.629016343,-74.113737463,"732 FOREST AVENUE STATEN ISLAND, NY 10310 ",360850121002001,360850121002
NYC,548 MOON LIGHT CANDY GROCERY CORP,BRONX,NY,10454,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"548 EAST 138TH STREET BRONX, NY 10454 (40.806769897, -73.91773856)",40.806769897,-73.91773856,"548 EAST 138TH STREET BRONX, NY 10454 ",360050025001000,360050025001
NYC,FINE DELI CORP,MANHATTAN,NY,10035,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"315 PLEASANT  AVENUE MANHATTAN, NY 10035 (40.795699666, -73.932911313)",40.795699666,-73.932911313,"315 PLEASANT  AVENUE MANHATTAN, NY 10035 ",360610178002000,360610178002
NYC,MITUL QUICKSTOP INC.,FLUSHING,NY,11355,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"60-08 MAIN STREET FLUSHING, NY 11355 (40.742948745, -73.825706855)",40.742948745,-73.825706855,"60-08 MAIN STREET FLUSHING, NY 11355 ",360810803013008,360810803013
NYC,ROCKAWAY EXPRESS SUPER DELI & GROCERY INC.,SOUTH OZONE PARK,NY,11420,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"119-20 ROCKAWAY BOULEVARD SOUTH OZONE PARK, NY 11420 (40.67584524, -73.81836171)",40.67584524,-73.81836171,"119-20 ROCKAWAY BOULEVARD SOUTH OZONE PARK, NY 11420 ",360810840002004,360810840002
NYC,COLLEGE POINT DELI CORP.,COLLEGE POINT,NY,11356,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"6-23 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 (40.790951485, -73.845367615)",40.790951485,-73.845367615,"6-23 COLLEGE POINT BOULEVARD COLLEGE POINT, NY 11356 ",360810939003003,360810939003
NYC,DYKER HEIGHTS DELI INC,BROOKLYN,NY,11209,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"8623 5TH AVENUE BROOKLYN, NY 11209 (40.620869007, -74.026579416)",40.620869007,-74.026579416,"8623 5TH AVENUE BROOKLYN, NY 11209 ",360470160004001,360470160004
